sample_id,file_path,language,smell_type,entity_name,ground_truth
MLCQ_8167612_LargeClass,activemq-broker/src/main/java/org/apache/activemq/broker/region/policy/AbstractDeadLetterStrategy.java,java,LargeClass,AbstractDeadLetterStrategy,0
MLCQ_8169457_FeatureEnvy,activemq-client/src/main/java/org/apache/activemq/openwire/v1/BaseDataStreamMarshaller.java,java,FeatureEnvy,looseUnmarsalNestedObject,0
MLCQ_8169457_LongMethod,activemq-client/src/main/java/org/apache/activemq/openwire/v1/BaseDataStreamMarshaller.java,java,LongMethod,looseUnmarsalNestedObject,0
MLCQ_8070913_LongMethod,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/ParameterisedSubReference.java,java,LongMethod,findReferences,0
MLCQ_8070913_FeatureEnvy,org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/ParameterisedSubReference.java,java,FeatureEnvy,findReferences,0
MLCQ_8198529_DataClass,org.eclipse.xtend.core/xtend-gen/org/eclipse/xtend/core/macro/declaration/XtendAnnotationTypeDeclarationImpl.java,java,DataClass,XtendAnnotationTypeDeclarationImpl,0
MLCQ_8198529_LargeClass,org.eclipse.xtend.core/xtend-gen/org/eclipse/xtend/core/macro/declaration/XtendAnnotationTypeDeclarationImpl.java,java,LargeClass,XtendAnnotationTypeDeclarationImpl,0
MLCQ_8169113_LargeClass,activemq-client/src/main/java/org/apache/activemq/filter/BinaryExpression.java,java,LargeClass,BinaryExpression,0
MLCQ_8169113_DataClass,activemq-client/src/main/java/org/apache/activemq/filter/BinaryExpression.java,java,DataClass,BinaryExpression,1
MLCQ_8199173_LongMethod,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/BeeLangTestLanguageElementTypeProvider.java,java,LongMethod,getModelElementType,0
MLCQ_8199173_FeatureEnvy,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/BeeLangTestLanguageElementTypeProvider.java,java,FeatureEnvy,getModelElementType,0
MLCQ_8201369_FeatureEnvy,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/SimpleBeeLangTestLanguageElementTypeProvider.java,java,FeatureEnvy,getInfixExpression_NameIDTerminalRuleCall_1_0_2_0ElementType,0
MLCQ_8201369_LongMethod,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/SimpleBeeLangTestLanguageElementTypeProvider.java,java,LongMethod,getInfixExpression_NameIDTerminalRuleCall_1_0_2_0ElementType,0
MLCQ_8200621_LongMethod,org.eclipse.xtend.core/src-gen/org/eclipse/xtend/core/services/XtendGrammarAccess.java,java,LongMethod,getJvmUpperBoundAndedRule,0
MLCQ_8200621_FeatureEnvy,org.eclipse.xtend.core/src-gen/org/eclipse/xtend/core/services/XtendGrammarAccess.java,java,FeatureEnvy,getJvmUpperBoundAndedRule,0
MLCQ_8201390_LongMethod,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/SimpleBeeLangTestLanguageElementTypeProvider.java,java,LongMethod,getCallExpression_LeftParenthesisKeyword_1_1ElementType,0
MLCQ_8201390_FeatureEnvy,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/SimpleBeeLangTestLanguageElementTypeProvider.java,java,FeatureEnvy,getCallExpression_LeftParenthesisKeyword_1_1ElementType,0
MLCQ_8201469_FeatureEnvy,org.eclipse.xtend.ide.common/src-gen/org/eclipse/xtend/ide/common/contentassist/antlr/internal/InternalXtendLexer.java,java,FeatureEnvy,InternalXtendLexer,0
MLCQ_8201469_LongMethod,org.eclipse.xtend.ide.common/src-gen/org/eclipse/xtend/ide/common/contentassist/antlr/internal/InternalXtendLexer.java,java,LongMethod,InternalXtendLexer,0
MLCQ_8211343_FeatureEnvy,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/lang/Bug289515TestLanguageElementTypeProvider.java,java,FeatureEnvy,createModel_Group_5ElementType,0
MLCQ_8211343_LongMethod,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/antlr/idea/lang/Bug289515TestLanguageElementTypeProvider.java,java,LongMethod,createModel_Group_5ElementType,0
MLCQ_8202625_LargeClass,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/bug419429/idea/facet/Bug419429FacetType.java,java,LargeClass,Bug419429FacetType,0
MLCQ_8202625_DataClass,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/bug419429/idea/facet/Bug419429FacetType.java,java,DataClass,Bug419429FacetType,0
MLCQ_8213437_FeatureEnvy,SPR-14558/src/main/java/org/springframework/issues/config/HomeController.java,java,FeatureEnvy,home,0
MLCQ_8213437_LongMethod,SPR-14558/src/main/java/org/springframework/issues/config/HomeController.java,java,LongMethod,home,0
MLCQ_8224488_LargeClass,blocks/cocoon-forms/cocoon-forms-impl/src/main/java/org/apache/cocoon/forms/transformation/EffectWidgetReplacingPipe.java,java,LargeClass,StylingContentHandler,0
MLCQ_8224488_DataClass,blocks/cocoon-forms/cocoon-forms-impl/src/main/java/org/apache/cocoon/forms/transformation/EffectWidgetReplacingPipe.java,java,DataClass,StylingContentHandler,0
MLCQ_8213293_DataClass,SPR-16506/src/main/java/org/springframework/issues/config/Spr16506Initializer.java,java,DataClass,Spr16506Initializer,0
MLCQ_8213293_LargeClass,SPR-16506/src/main/java/org/springframework/issues/config/Spr16506Initializer.java,java,LargeClass,Spr16506Initializer,0
MLCQ_8226389_FeatureEnvy,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/assignments/idea/highlighting/AssignmentsTestLanguageBaseColorSettingsPage.java,java,FeatureEnvy,getDisplayName,0
MLCQ_8226389_LongMethod,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/parser/assignments/idea/highlighting/AssignmentsTestLanguageBaseColorSettingsPage.java,java,LongMethod,getDisplayName,0
MLCQ_8198711_LargeClass,org.eclipse.xtext.idea.example.entities/src-gen/org/eclipse/xtext/idea/example/entities/AbstractEntitiesRuntimeModule.java,java,LargeClass,AbstractEntitiesRuntimeModule,1
MLCQ_8198711_DataClass,org.eclipse.xtext.idea.example.entities/src-gen/org/eclipse/xtext/idea/example/entities/AbstractEntitiesRuntimeModule.java,java,DataClass,AbstractEntitiesRuntimeModule,0
MLCQ_8212971_LargeClass,SPR-7915/src/main/java/org/springframework/bugs/autowiring/CandidateImpl.java,java,LargeClass,CandidateImpl,0
MLCQ_8212971_DataClass,SPR-7915/src/main/java/org/springframework/bugs/autowiring/CandidateImpl.java,java,DataClass,CandidateImpl,0
MLCQ_8260696_LongMethod,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/SimpleBeeLangTestLanguageElementTypeProvider.java,java,LongMethod,createWithExpression_Alternatives_2ElementType,0
MLCQ_8260696_FeatureEnvy,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/SimpleBeeLangTestLanguageElementTypeProvider.java,java,FeatureEnvy,createWithExpression_Alternatives_2ElementType,0
MLCQ_8260331_LargeClass,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/resource/idea/lang/LiveContainerTestLanguageLanguage.java,java,LargeClass,LiveContainerTestLanguageLanguage,0
MLCQ_8260331_DataClass,org.eclipse.xtext.core.idea.tests/src-gen/org/eclipse/xtext/resource/idea/lang/LiveContainerTestLanguageLanguage.java,java,DataClass,LiveContainerTestLanguageLanguage,0
MLCQ_8261354_LongMethod,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/ExBeeLangTestLanguageElementTypeProvider.java,java,LongMethod,getClosureExpression_VerticalLineKeyword_2_0_0ElementType,0
MLCQ_8261354_FeatureEnvy,org.eclipse.xtext.testlanguages.idea/src-gen/org/eclipse/xtext/testlanguages/backtracking/idea/lang/ExBeeLangTestLanguageElementTypeProvider.java,java,FeatureEnvy,getClosureExpression_VerticalLineKeyword_2_0_0ElementType,0
MLCQ_8229683_DataClass,blocks/cocoon-portal/cocoon-portal-portlet-env/src/main/java/org/apache/cocoon/portlet/SettingsHelper.java,java,DataClass,SettingsHelper,0
MLCQ_8229683_LargeClass,blocks/cocoon-portal/cocoon-portal-portlet-env/src/main/java/org/apache/cocoon/portlet/SettingsHelper.java,java,LargeClass,SettingsHelper,0
MLCQ_8295955_LargeClass,server/protocols/protocols-managesieve/src/main/java/org/apache/james/managesieveserver/netty/ManageSieveServer.java,java,LargeClass,ManageSieveServer,0
MLCQ_8295955_DataClass,server/protocols/protocols-managesieve/src/main/java/org/apache/james/managesieveserver/netty/ManageSieveServer.java,java,DataClass,ManageSieveServer,0
MLCQ_8298339_FeatureEnvy,plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/resource/AcceleoUIResourceSet.java,java,FeatureEnvy,clear,0
MLCQ_8298339_LongMethod,plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/resource/AcceleoUIResourceSet.java,java,LongMethod,clear,0
MLCQ_8273753_LargeClass,server/testing/src/main/java/org/apache/james/junit/TemporaryFolderExtension.java,java,LargeClass,TemporaryFolderExtension,0
MLCQ_8273753_DataClass,server/testing/src/main/java/org/apache/james/junit/TemporaryFolderExtension.java,java,DataClass,TemporaryFolderExtension,1
MLCQ_8335195_DataClass,asm/testdata/simple-coverage/Foo.java,java,DataClass,Mumble,0
MLCQ_8335195_LargeClass,asm/testdata/simple-coverage/Foo.java,java,LargeClass,Mumble,0
MLCQ_8334754_FeatureEnvy,org.aspectj.matcher/src/main/java/org/aspectj/weaver/patterns/ThrowsPattern.java,java,FeatureEnvy,equals,0
MLCQ_8334754_LongMethod,org.aspectj.matcher/src/main/java/org/aspectj/weaver/patterns/ThrowsPattern.java,java,LongMethod,equals,0
MLCQ_8298934_LongMethod,plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/AcceleoCompletionProcessor.java,java,LongMethod,computeOverridesBrowserView,1
MLCQ_8298934_FeatureEnvy,plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/AcceleoCompletionProcessor.java,java,FeatureEnvy,computeOverridesBrowserView,0
MLCQ_8284419_LargeClass,server/protocols/jmap/src/main/java/org/apache/james/jmap/model/SetFilterRequest.java,java,LargeClass,SetFilterRequest,0
MLCQ_8284419_DataClass,server/protocols/jmap/src/main/java/org/apache/james/jmap/model/SetFilterRequest.java,java,DataClass,SetFilterRequest,0
MLCQ_8334291_DataClass,bcel-builder/src/main/java/org/aspectj/apache/bcel/classfile/AttributeUtils.java,java,DataClass,AttributeUtils,0
MLCQ_8334291_LargeClass,bcel-builder/src/main/java/org/aspectj/apache/bcel/classfile/AttributeUtils.java,java,LargeClass,AttributeUtils,0
MLCQ_8334400_LongMethod,tests/incrementalju/initialTests/sourceAdded/src/main/Main.java,java,LongMethod,main,0
MLCQ_8334400_FeatureEnvy,tests/incrementalju/initialTests/sourceAdded/src/main/Main.java,java,FeatureEnvy,main,0
MLCQ_8333175_LongMethod,weaver/src/main/java/org/aspectj/weaver/bcel/BcelPerClauseAspectAdder.java,java,LongMethod,doAggressiveInner,0
MLCQ_8333175_FeatureEnvy,weaver/src/main/java/org/aspectj/weaver/bcel/BcelPerClauseAspectAdder.java,java,FeatureEnvy,doAggressiveInner,0
MLCQ_8334098_LongMethod,tests/incrementalPerformance/Proj64/base/src/out/C22.java,java,LongMethod,m39,0
MLCQ_8334098_FeatureEnvy,tests/incrementalPerformance/Proj64/base/src/out/C22.java,java,FeatureEnvy,m39,0
MLCQ_8400746_LargeClass,components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java,java,LargeClass,Attachment,0
MLCQ_8400746_DataClass,components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java,java,DataClass,Attachment,1
MLCQ_8417770_LongMethod,platforms/spring-boot/components-starter/camel-service-starter/src/main/java/org/apache/camel/component/service/springboot/ServiceComponentConfiguration.java,java,LongMethod,setServiceSelector,0
MLCQ_8417770_FeatureEnvy,platforms/spring-boot/components-starter/camel-service-starter/src/main/java/org/apache/camel/component/service/springboot/ServiceComponentConfiguration.java,java,FeatureEnvy,setServiceSelector,0
MLCQ_8419610_FeatureEnvy,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/WSDLServiceFactoryBean.java,java,FeatureEnvy,buildServiceFromWSDL,0
MLCQ_8419610_LongMethod,components/camel-cxf/src/main/java/org/apache/camel/component/cxf/WSDLServiceFactoryBean.java,java,LongMethod,buildServiceFromWSDL,0
MLCQ_8418552_LongMethod,components/camel-aws-swf/src/main/java/org/apache/camel/component/aws/swf/CamelWorkflowDefinitionFactoryFactory.java,java,LongMethod,getWorkflowDefinitionFactory,0
MLCQ_8418552_FeatureEnvy,components/camel-aws-swf/src/main/java/org/apache/camel/component/aws/swf/CamelWorkflowDefinitionFactoryFactory.java,java,FeatureEnvy,getWorkflowDefinitionFactory,0
MLCQ_8423597_DataClass,components/camel-yammer/src/main/java/org/apache/camel/component/yammer/model/Realtime.java,java,DataClass,Realtime,0
MLCQ_8423597_LargeClass,components/camel-yammer/src/main/java/org/apache/camel/component/yammer/model/Realtime.java,java,LargeClass,Realtime,0
MLCQ_8423791_FeatureEnvy,tooling/maven/camel-package-maven-plugin/src/main/java/org/apache/camel/maven/packaging/model/ComponentModel.java,java,FeatureEnvy,setLabel,0
MLCQ_8423791_LongMethod,tooling/maven/camel-package-maven-plugin/src/main/java/org/apache/camel/maven/packaging/model/ComponentModel.java,java,LongMethod,setLabel,0
MLCQ_8422970_FeatureEnvy,components/camel-aws-sqs/src/main/java/org/apache/camel/component/aws/sqs/SqsConfiguration.java,java,FeatureEnvy,getConcurrentConsumers,0
MLCQ_8422970_LongMethod,components/camel-aws-sqs/src/main/java/org/apache/camel/component/aws/sqs/SqsConfiguration.java,java,LongMethod,getConcurrentConsumers,0
MLCQ_8424426_LargeClass,core/camel-api/src/main/java/org/apache/camel/spi/CamelEvent.java,java,LargeClass,ExchangeCreatedEvent,0
MLCQ_8424426_DataClass,core/camel-api/src/main/java/org/apache/camel/spi/CamelEvent.java,java,DataClass,ExchangeCreatedEvent,0
MLCQ_8423865_FeatureEnvy,platforms/spring-boot/components-starter/camel-consul-starter/src/main/java/org/apache/camel/component/consul/springboot/ConsulComponentConfiguration.java,java,FeatureEnvy,setSslContextParameters,0
MLCQ_8423865_LongMethod,platforms/spring-boot/components-starter/camel-consul-starter/src/main/java/org/apache/camel/component/consul/springboot/ConsulComponentConfiguration.java,java,LongMethod,setSslContextParameters,0
MLCQ_8424288_FeatureEnvy,components/camel-dns/src/main/java/org/apache/camel/component/dns/DnsDigProducer.java,java,FeatureEnvy,DnsDigProducer,0
MLCQ_8424288_LongMethod,components/camel-dns/src/main/java/org/apache/camel/component/dns/DnsDigProducer.java,java,LongMethod,DnsDigProducer,0
MLCQ_8423835_FeatureEnvy,components/camel-crypto/src/main/java/org/apache/camel/component/crypto/DigitalSignatureEndpoint.java,java,FeatureEnvy,getCertificate,0
MLCQ_8423835_LongMethod,components/camel-crypto/src/main/java/org/apache/camel/component/crypto/DigitalSignatureEndpoint.java,java,LongMethod,getCertificate,0
MLCQ_8416563_LargeClass,platforms/spring-boot/components-starter/camel-elsql-starter/src/main/java/org/apache/camel/component/elsql/springboot/ElsqlComponentAutoConfiguration.java,java,LargeClass,ElsqlComponentAutoConfiguration,0
MLCQ_8416563_DataClass,platforms/spring-boot/components-starter/camel-elsql-starter/src/main/java/org/apache/camel/component/elsql/springboot/ElsqlComponentAutoConfiguration.java,java,DataClass,ElsqlComponentAutoConfiguration,0
MLCQ_8429775_LongMethod,platforms/spring-boot/components-starter/camel-thrift-starter/src/main/java/org/apache/camel/dataformat/thrift/springboot/ThriftDataFormatConfiguration.java,java,LongMethod,setContentTypeHeader,0
MLCQ_8429775_FeatureEnvy,platforms/spring-boot/components-starter/camel-thrift-starter/src/main/java/org/apache/camel/dataformat/thrift/springboot/ThriftDataFormatConfiguration.java,java,FeatureEnvy,setContentTypeHeader,0
MLCQ_8431225_FeatureEnvy,components/camel-univocity-parsers/src/main/java/org/apache/camel/dataformat/univocity/UniVocityFixedWidthDataFormat.java,java,FeatureEnvy,configureFormat,0
MLCQ_8431225_LongMethod,components/camel-univocity-parsers/src/main/java/org/apache/camel/dataformat/univocity/UniVocityFixedWidthDataFormat.java,java,LongMethod,configureFormat,0
MLCQ_8430479_FeatureEnvy,components/camel-yammer/src/main/java/org/apache/camel/component/yammer/model/Reference.java,java,FeatureEnvy,getType,0
MLCQ_8430479_LongMethod,components/camel-yammer/src/main/java/org/apache/camel/component/yammer/model/Reference.java,java,LongMethod,getType,0
MLCQ_8428144_LargeClass,core/camel-util/src/main/java/org/apache/camel/util/OgnlHelper.java,java,LargeClass,OgnlHelper,1
MLCQ_8428144_DataClass,core/camel-util/src/main/java/org/apache/camel/util/OgnlHelper.java,java,DataClass,OgnlHelper,0
MLCQ_8430991_FeatureEnvy,core/camel-management-impl/src/main/java/org/apache/camel/management/mbean/ManagedBacklogDebugger.java,java,FeatureEnvy,setLoggingLevel,0
MLCQ_8430991_LongMethod,core/camel-management-impl/src/main/java/org/apache/camel/management/mbean/ManagedBacklogDebugger.java,java,LongMethod,setLoggingLevel,0
MLCQ_8389037_LongMethod,components/camel-disruptor/src/main/java/org/apache/camel/component/disruptor/DisruptorComponent.java,java,LongMethod,createEndpoint,1
MLCQ_8389037_FeatureEnvy,components/camel-disruptor/src/main/java/org/apache/camel/component/disruptor/DisruptorComponent.java,java,FeatureEnvy,createEndpoint,1
MLCQ_8432596_LongMethod,core/camel-core/src/main/java/org/apache/camel/processor/Enricher.java,java,LongMethod,getAggregationStrategy,0
MLCQ_8432596_FeatureEnvy,core/camel-core/src/main/java/org/apache/camel/processor/Enricher.java,java,FeatureEnvy,getAggregationStrategy,0
MLCQ_8432784_LongMethod,components/camel-spring-redis/src/main/java/org/apache/camel/component/redis/AllRedisProcessorsCreator.java,java,LongMethod,AllRedisProcessorsCreator,0
MLCQ_8432784_FeatureEnvy,components/camel-spring-redis/src/main/java/org/apache/camel/component/redis/AllRedisProcessorsCreator.java,java,FeatureEnvy,AllRedisProcessorsCreator,0
MLCQ_8432331_DataClass,components/camel-sql/src/main/java/org/apache/camel/component/sql/stored/WrapperExecuteCallback.java,java,DataClass,WrapperExecuteCallback,0
MLCQ_8432331_LargeClass,components/camel-sql/src/main/java/org/apache/camel/component/sql/stored/WrapperExecuteCallback.java,java,LargeClass,WrapperExecuteCallback,0
MLCQ_8436618_FeatureEnvy,components/camel-bean-validator/src/main/java/org/apache/camel/component/bean/validator/BeanValidatorComponent.java,java,FeatureEnvy,createEndpoint,0
MLCQ_8436618_LongMethod,components/camel-bean-validator/src/main/java/org/apache/camel/component/bean/validator/BeanValidatorComponent.java,java,LongMethod,createEndpoint,0
MLCQ_3699849_LargeClass,server/src/main/java/com/alibaba/otter/canal/spi/CanalMetricsService.java,java,LargeClass,CanalMetricsService,0
MLCQ_3699849_DataClass,server/src/main/java/com/alibaba/otter/canal/spi/CanalMetricsService.java,java,DataClass,CanalMetricsService,0
MLCQ_8435790_LongMethod,core/camel-core/src/main/java/org/apache/camel/component/bean/MethodNotFoundException.java,java,LongMethod,MethodNotFoundException,0
MLCQ_8435790_FeatureEnvy,core/camel-core/src/main/java/org/apache/camel/component/bean/MethodNotFoundException.java,java,FeatureEnvy,MethodNotFoundException,0
MLCQ_3700134_LongMethod,common/src/main/java/com/alibaba/otter/canal/common/utils/NamedThreadFactory.java,java,LongMethod,NamedThreadFactory,0
MLCQ_3700134_FeatureEnvy,common/src/main/java/com/alibaba/otter/canal/common/utils/NamedThreadFactory.java,java,FeatureEnvy,NamedThreadFactory,0
MLCQ_3698860_LongMethod,arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/model/RouteMeta.java,java,LongMethod,toString,0
MLCQ_3698860_FeatureEnvy,arouter-annotation/src/main/java/com/alibaba/android/arouter/facade/model/RouteMeta.java,java,FeatureEnvy,toString,0
MLCQ_3698602_FeatureEnvy,ask-sdk-runtime/src/com/amazon/ask/request/mapper/impl/BaseRequestMapper.java,java,FeatureEnvy,build,0
MLCQ_3698602_LongMethod,ask-sdk-runtime/src/com/amazon/ask/request/mapper/impl/BaseRequestMapper.java,java,LongMethod,build,0
MLCQ_3698665_FeatureEnvy,ask-sdk-runtime/src/com/amazon/ask/builder/impl/AbstractSkillBuilder.java,java,FeatureEnvy,addExceptionHandler,0
