project_id,file_name,language,framework,lines_of_code,cyclomatic_complexity,num_methods,num_classes,code_smell_type,smell_severity,refactoring_suggested,refactoring_applied,pre_refactor_complexity,post_refactor_complexity,technical_debt_minutes,maintainability_index,bug_prone_score,developer_experience_years
4415,file_18890.py,Java,Flask,1418,11,9,16,Feature Envy,Minor,Encapsulate Field,0,38,27,38,38.67,0.069,7
5691,file_18893.py,Java,Spring,1045,34,9,6,Temporary Field,Major,Inline Method,1,56,15,162,34.18,0.853,19
7501,file_18906.py,Java,Spring,1715,5,72,6,Inappropriate Intimacy,Minor,Inline Method,1,23,10,266,54.25,0.8,14
9932,file_18922.py,Java,React,606,47,46,9,God Class,Minor,Simplify Conditional,1,58,18,225,52.03,0.006,0
5745,file_18923.py,Java,React,902,36,10,1,Dead Code,Critical,Inline Method,1,42,28,362,17.04,0.649,7
8377,file_18924.py,Java,Flask,1807,12,34,19,Feature Envy,Minor,Move Method,0,32,4,275,98.53,0.593,12
5033,file_18927.py,Java,React,997,22,25,16,Duplicated Code,Major,Extract Method,0,51,34,456,28.82,0.694,11
3400,file_18933.py,Java,React,1920,22,22,16,Duplicated Code,Minor,Inline Method,0,26,11,469,77.45,0.217,7
9106,file_18934.py,Java,,1747,41,34,6,Data Clumps,Critical,Encapsulate Field,1,43,28,214,58.69,0.865,10
7783,file_18943.py,Java,Angular,999,45,59,8,Long Method,Minor,Encapsulate Field,1,16,15,419,17.87,0.045,19
4557,file_18944.py,Java,React,1419,14,26,7,Primitive Obsession,Minor,Split Class,0,58,29,499,17.86,0.927,8
1153,file_18945.py,Java,Angular,1393,33,2,8,Long Method,Minor,Move Method,1,45,7,401,26.12,0.961,0
1787,file_18947.py,Java,React,1254,17,71,6,Message Chains,Minor,Extract Class,1,15,38,301,52.73,0.127,15
5886,file_18948.py,Java,Spring,1907,15,4,14,Large Class,Major,Encapsulate Field,0,42,37,380,38.21,0.332,0
6043,file_18968.py,Java,Flask,584,10,45,17,Long Method,Critical,Inline Method,0,14,4,179,27.93,0.623,8
9356,file_18975.py,Java,Django,697,8,69,16,Shotgun Surgery,Major,Inline Method,0,47,17,145,65.41,0.038,5
1569,file_18978.py,Java,,1187,18,48,2,Dead Code,Minor,Rename Variable,0,40,13,317,40.02,0.047,7
1140,file_18980.py,Java,Angular,173,36,13,5,Primitive Obsession,Major,Simplify Conditional,1,30,4,338,30.18,0.537,8
3030,file_18992.py,Java,Spring,69,19,20,17,Switch Statements,Minor,Move Method,1,21,9,45,22.48,0.034,17
7465,file_18994.py,Java,Django,1390,19,68,10,Feature Envy,Critical,Encapsulate Field,1,18,33,359,79.36,0.545,15
7157,file_18996.py,Java,Flask,1518,30,43,1,Speculative Generality,Major,Simplify Conditional,1,7,17,359,45.84,0.139,14
1193,file_19001.py,Java,Flask,1131,22,65,11,Switch Statements,Major,Extract Class,0,56,17,242,15.36,0.316,0
9164,file_19002.py,Java,,1880,39,52,17,Message Chains,Critical,Introduce Parameter Object,0,11,26,325,22.87,0.14,14
8760,file_19013.py,Java,React,1991,9,75,11,Message Chains,Major,Move Method,0,23,37,105,20.82,0.971,17
6101,file_19015.py,Java,Django,693,24,59,4,Temporary Field,Major,Inline Method,1,11,22,292,29.16,0.028,17
1202,file_19038.py,Java,React,1943,11,59,11,Dead Code,Minor,Introduce Parameter Object,0,39,18,403,47.41,0.26,6
5542,file_19040.py,Java,Django,1321,5,2,15,Temporary Field,Minor,Encapsulate Field,1,57,10,337,73.85,0.399,16
5087,file_19048.py,Java,React,927,18,4,1,Temporary Field,Minor,Extract Method,1,26,12,231,70.47,0.347,5
9998,file_19051.py,Java,Spring,389,17,4,2,Lazy Class,Minor,Move Method,1,30,19,38,58.46,0.718,7
6971,file_19069.py,Java,Flask,288,8,17,7,Lazy Class,Critical,Inline Method,0,33,10,436,36.81,0.025,15
9454,file_19071.py,Java,Angular,518,37,9,3,Speculative Generality,Major,Inline Method,0,47,5,89,26.21,0.787,3
3919,file_19072.py,Java,React,1104,2,72,9,Large Class,Critical,Extract Class,0,50,21,196,79.35,0.006,16
2933,file_19074.py,Java,Flask,1821,31,77,12,Feature Envy,Minor,Introduce Parameter Object,0,15,26,258,33.48,0.916,7
2041,file_19099.py,Java,Spring,1419,32,58,11,Long Method,Minor,Simplify Conditional,0,54,28,293,89.21,0.671,12
2394,file_19101.py,Java,Django,1105,30,54,3,Speculative Generality,Minor,Replace Conditional with Polymorphism,0,13,1,212,85.33,0.219,6
2334,file_19112.py,Java,Django,634,23,10,13,Inappropriate Intimacy,Minor,Encapsulate Field,0,29,34,388,13.74,0.611,13
2111,file_19118.py,Java,Spring,143,14,10,1,Primitive Obsession,Critical,Split Class,0,8,12,185,30.97,0.547,6
7799,file_19121.py,Java,Spring,927,41,62,3,Long Method,Critical,Introduce Parameter Object,1,19,3,50,64.96,0.672,14
7707,file_19131.py,Java,React,989,28,10,6,Large Class,Minor,Introduce Parameter Object,0,6,16,456,11.41,0.865,11
7153,file_19134.py,Java,Flask,951,49,10,9,Inappropriate Intimacy,Major,Extract Class,0,6,8,269,68.74,0.696,1
3053,file_19140.py,Java,React,196,21,57,11,Feature Envy,Minor,Introduce Parameter Object,0,23,2,451,70.17,0.267,1
2978,file_19152.py,Java,Spring,1709,1,58,5,Dead Code,Major,Inline Method,1,49,39,161,16.09,0.409,3
2529,file_19153.py,Java,Django,63,36,22,12,Switch Statements,Major,Split Class,0,43,39,292,64.43,0.081,8
2201,file_19158.py,Java,,1233,6,11,8,Temporary Field,Major,Replace Conditional with Polymorphism,0,25,34,385,71.94,0.849,10
1759,file_19160.py,Java,React,509,40,36,4,Feature Envy,Major,Extract Class,1,57,3,173,62.29,0.76,12
7559,file_19185.py,Java,Flask,790,15,45,15,Speculative Generality,Critical,Encapsulate Field,1,10,1,243,34.88,0.124,13
5681,file_19200.py,Java,Django,1761,31,21,7,Temporary Field,Major,Remove Dead Code,1,30,11,192,63.34,0.708,6
1224,file_19204.py,Java,Flask,423,11,53,15,Speculative Generality,Critical,Extract Class,0,37,13,59,31.68,0.768,1
9749,file_19205.py,Java,React,1295,45,60,3,Temporary Field,Critical,Extract Method,0,41,29,74,71.43,0.749,5
7582,file_19206.py,Java,Spring,1438,49,58,4,Message Chains,Critical,Move Method,1,40,2,483,16.92,0.899,12
2499,file_19214.py,Java,Spring,1959,36,21,15,Shotgun Surgery,Critical,Simplify Conditional,0,30,38,368,19.74,0.278,0
5950,file_19221.py,Java,Angular,1375,28,55,11,Data Clumps,Major,Replace Conditional with Polymorphism,1,56,11,194,25.4,0.042,18
4616,file_19226.py,Java,Spring,38,5,73,1,Switch Statements,Major,Split Class,0,54,4,326,97.38,0.572,17
5062,file_19230.py,Java,Spring,953,30,5,5,Large Class,Minor,Simplify Conditional,1,55,4,395,38.03,0.369,4
8847,file_19231.py,Java,Django,881,37,79,14,Switch Statements,Minor,Replace Conditional with Polymorphism,1,17,13,123,52.96,0.295,8
6564,file_19245.py,Java,Django,636,32,62,4,Duplicated Code,Critical,Extract Class,0,9,32,7,47.07,0.496,3
3305,file_19259.py,Java,React,666,36,12,6,Large Class,Critical,Replace Conditional with Polymorphism,1,15,18,437,61.0,0.963,7
4086,file_19271.py,Java,React,1309,42,35,5,Switch Statements,Minor,Encapsulate Field,0,31,9,95,50.01,0.076,8
6203,file_19291.py,Java,Django,1778,44,23,2,Data Clumps,Major,Extract Method,0,47,37,147,54.93,0.049,15
4534,file_19294.py,Java,Flask,1035,3,53,6,Large Class,Major,Inline Method,1,42,5,276,38.77,0.653,11
8258,file_19296.py,Java,React,1570,41,50,15,Lazy Class,Critical,Simplify Conditional,1,55,32,214,74.0,0.09,15
4505,file_19298.py,Java,Django,785,16,29,19,Temporary Field,Major,Introduce Parameter Object,1,49,39,10,93.46,0.674,17
4320,file_19299.py,Java,Spring,1077,35,4,6,Feature Envy,Minor,Encapsulate Field,0,17,10,90,49.58,0.873,14
3728,file_19300.py,Java,Angular,1564,2,44,3,Switch Statements,Major,Inline Method,1,13,9,77,12.54,0.483,10
8663,file_19305.py,Java,,25,49,3,17,Speculative Generality,Minor,Extract Class,1,48,19,188,46.02,0.136,0
7936,file_19306.py,Java,Spring,1645,5,18,16,Shotgun Surgery,Critical,Encapsulate Field,1,33,25,298,24.82,0.026,8
2494,file_19308.py,Java,,1449,11,72,11,Feature Envy,Major,Inline Method,0,55,25,168,22.92,0.107,18
2083,file_19313.py,Java,Django,859,36,78,4,Shotgun Surgery,Major,Replace Conditional with Polymorphism,1,13,17,88,51.58,0.867,8
9624,file_19321.py,Java,Flask,245,14,8,7,Feature Envy,Minor,Introduce Parameter Object,0,15,16,246,85.53,0.784,15
1638,file_19328.py,Java,React,434,22,1,15,Large Class,Minor,Encapsulate Field,1,26,22,294,95.32,0.152,17
3196,file_19331.py,Java,Spring,148,8,15,2,Primitive Obsession,Minor,Simplify Conditional,1,29,18,281,71.65,0.198,18
3466,file_19345.py,Java,Django,650,24,33,12,Message Chains,Critical,Inline Method,1,54,22,320,89.2,0.784,13
7356,file_19354.py,Java,Django,1794,20,15,14,Switch Statements,Minor,Simplify Conditional,1,49,5,278,26.76,0.851,8
4460,file_19357.py,Java,Django,650,10,68,13,Duplicated Code,Major,Inline Method,0,22,1,39,62.77,0.354,1
6163,file_19364.py,Java,Spring,457,47,68,12,Message Chains,Critical,Simplify Conditional,0,49,30,306,77.23,0.868,11
5952,file_19384.py,Java,Flask,650,18,67,3,Lazy Class,Critical,Introduce Parameter Object,0,53,37,19,83.61,0.837,18
1592,file_19386.py,Java,React,1321,45,32,15,Shotgun Surgery,Major,Introduce Parameter Object,0,49,25,23,11.21,0.727,1
6353,file_19394.py,Java,Angular,1470,4,30,3,Duplicated Code,Major,Extract Method,0,27,39,383,48.04,0.388,13
7227,file_19404.py,Java,Flask,306,17,62,7,Temporary Field,Minor,Encapsulate Field,0,41,2,58,72.51,0.618,18
6257,file_19413.py,Java,React,662,4,29,8,Long Method,Critical,Extract Class,0,8,29,329,82.47,0.289,4
1421,file_19425.py,Java,,230,9,18,5,Duplicated Code,Major,Remove Dead Code,0,16,27,402,50.49,0.006,13
3850,file_19431.py,Java,Spring,1314,48,4,13,Shotgun Surgery,Critical,Replace Conditional with Polymorphism,1,17,18,131,52.5,0.274,5
5814,file_19437.py,Java,Flask,839,31,57,4,Large Class,Minor,Replace Conditional with Polymorphism,1,41,20,452,63.32,0.612,14
4764,file_19438.py,Java,Flask,1694,2,1,5,Message Chains,Minor,Introduce Parameter Object,1,29,35,446,22.57,0.9,13
1716,file_19441.py,Java,Django,1978,21,58,11,Switch Statements,Critical,Move Method,1,47,9,145,33.14,0.46,18
8771,file_19445.py,Java,Angular,943,27,1,18,Long Method,Critical,Remove Dead Code,0,50,35,181,88.79,0.472,19
2363,file_19456.py,Java,React,1520,4,14,9,Feature Envy,Minor,Move Method,0,28,6,252,42.01,0.871,5
3751,file_19458.py,Java,,184,8,64,2,Temporary Field,Major,Encapsulate Field,1,35,30,159,95.63,0.981,12
4302,file_19468.py,Java,Spring,544,39,2,13,Speculative Generality,Minor,Extract Class,1,32,6,408,69.43,0.876,13
1194,file_19482.py,Java,Angular,917,10,11,12,Inappropriate Intimacy,Critical,Introduce Parameter Object,0,27,1,100,71.14,0.491,4
5291,file_19483.py,Java,Angular,255,3,24,13,Temporary Field,Major,Rename Variable,1,11,16,190,81.77,0.385,17
1321,file_19486.py,Java,Angular,571,5,36,14,Speculative Generality,Major,Introduce Parameter Object,0,37,9,20,12.84,0.95,10
1091,file_19492.py,Java,Spring,1845,36,59,2,Lazy Class,Minor,Move Method,0,53,36,246,75.04,0.696,15
4877,file_19493.py,Java,React,425,36,69,17,Dead Code,Critical,Split Class,1,41,30,98,65.04,0.958,14
6792,file_19498.py,Java,Django,927,41,37,5,Duplicated Code,Critical,Split Class,1,54,16,194,42.82,0.692,5
8746,file_19499.py,Java,React,1329,14,63,14,Message Chains,Critical,Encapsulate Field,0,13,26,102,55.83,0.302,18
1473,file_19500.py,Java,Angular,1042,36,10,10,Data Clumps,Major,Encapsulate Field,0,56,28,440,23.84,0.448,14
7550,file_19502.py,Java,Flask,945,12,76,16,Lazy Class,Major,Encapsulate Field,1,53,36,411,26.22,0.705,2
1693,file_19503.py,Java,Django,1258,24,33,19,Shotgun Surgery,Major,Rename Variable,0,16,35,300,78.77,0.922,19
3509,file_19522.py,Java,Spring,1949,21,30,8,Large Class,Major,Simplify Conditional,0,18,24,267,81.33,0.235,15
2850,file_19525.py,Java,Flask,1173,22,66,13,Dead Code,Major,Encapsulate Field,1,6,5,247,40.67,0.428,16
3453,file_19528.py,Java,Angular,538,37,71,1,Duplicated Code,Major,Introduce Parameter Object,1,42,19,368,60.1,0.367,3
4016,file_19529.py,Java,,957,32,23,11,Switch Statements,Minor,Encapsulate Field,0,15,24,370,15.2,0.138,0
7625,file_19530.py,Java,Spring,278,48,37,8,Long Method,Critical,Encapsulate Field,1,58,27,371,89.55,0.052,17
6156,file_19543.py,Java,Django,184,28,19,10,Temporary Field,Minor,Simplify Conditional,0,38,7,410,22.03,0.574,3
7487,file_19548.py,Java,React,1794,2,66,14,Message Chains,Minor,Encapsulate Field,1,8,1,59,96.3,0.924,4
3910,file_19549.py,Java,Flask,541,13,31,3,Feature Envy,Major,Split Class,0,43,36,274,65.46,0.146,16
5690,file_19553.py,Java,Django,1989,14,71,8,Dead Code,Major,Simplify Conditional,0,37,16,453,76.99,0.876,2
3753,file_19573.py,Java,Angular,1119,4,19,17,Inappropriate Intimacy,Major,Split Class,0,6,31,191,31.32,0.903,3
8120,file_19592.py,Java,React,1140,13,45,17,Data Clumps,Minor,Encapsulate Field,1,39,36,114,23.19,0.481,10
4361,file_19600.py,Java,Django,1060,9,29,9,Dead Code,Minor,Extract Class,0,55,10,99,74.48,0.4,10
9791,file_19621.py,Java,React,675,11,28,18,Temporary Field,Critical,Introduce Parameter Object,1,13,22,267,24.99,0.331,5
6283,file_19628.py,Java,Spring,771,15,3,12,Large Class,Minor,Encapsulate Field,0,15,22,332,39.57,0.347,3
2498,file_19636.py,Java,Flask,91,16,26,5,Lazy Class,Critical,Remove Dead Code,1,36,25,7,43.07,0.791,16
9196,file_19644.py,Java,Angular,816,41,79,3,Lazy Class,Major,Move Method,1,27,36,364,37.24,0.047,11
9267,file_19645.py,Java,,1850,29,74,8,Temporary Field,Critical,Extract Class,1,14,7,277,53.44,0.14,9
6372,file_19646.py,Java,Flask,1715,19,40,4,Feature Envy,Critical,Split Class,1,8,8,147,96.26,0.888,8
2481,file_19653.py,Java,React,1072,3,53,17,Speculative Generality,Critical,Remove Dead Code,0,38,39,478,95.22,0.291,10
8699,file_19654.py,Java,Flask,1040,8,66,9,Data Clumps,Minor,Move Method,0,41,22,236,27.73,0.996,13
8332,file_19655.py,Java,React,404,47,7,11,Message Chains,Minor,Encapsulate Field,1,44,30,298,83.98,0.685,7
9048,file_19662.py,Java,Spring,1830,12,61,9,Duplicated Code,Minor,Split Class,1,22,33,141,41.35,0.629,11
9389,file_19665.py,Java,Django,486,46,71,11,Speculative Generality,Major,Move Method,0,43,17,383,12.76,0.207,12
3779,file_19666.py,Java,Django,1765,19,13,12,Speculative Generality,Minor,Remove Dead Code,0,44,7,18,29.68,0.01,13
9801,file_19675.py,Java,Flask,1114,3,39,19,Speculative Generality,Critical,Encapsulate Field,1,8,28,258,67.95,0.308,13
3811,file_19682.py,Java,Flask,909,2,50,10,Temporary Field,Major,Introduce Parameter Object,1,35,22,288,48.2,0.595,0
1788,file_19688.py,Java,Angular,1641,1,1,2,Dead Code,Major,Extract Class,1,22,22,29,65.91,0.547,18
9738,file_19704.py,Java,Angular,747,39,48,1,Large Class,Major,Move Method,1,20,2,212,49.7,0.244,1
8117,file_19720.py,Java,Spring,1490,49,72,8,Dead Code,Critical,Inline Method,1,53,12,301,83.5,0.588,19
7309,file_19729.py,Java,React,1178,46,28,6,Temporary Field,Minor,Extract Class,0,20,20,319,26.22,0.087,7
8056,file_19736.py,Java,Django,557,7,6,4,Feature Envy,Minor,Remove Dead Code,0,13,11,44,43.5,0.216,7
8424,file_19737.py,Java,Spring,1720,14,67,15,Primitive Obsession,Major,Simplify Conditional,1,36,14,377,53.0,0.017,14
8681,file_19738.py,Java,React,1475,46,68,6,Primitive Obsession,Major,Remove Dead Code,1,19,19,414,46.92,0.5,15
8139,file_19741.py,Java,Angular,1029,14,40,13,Switch Statements,Critical,Split Class,1,31,17,496,53.81,0.61,17
4827,file_19744.py,Java,,1467,20,55,11,Primitive Obsession,Minor,Inline Method,1,6,20,455,61.24,0.789,1
3859,file_19750.py,Java,Django,408,41,19,1,Duplicated Code,Critical,Replace Conditional with Polymorphism,1,31,1,198,15.39,0.098,11
1601,file_19757.py,Java,,768,12,77,16,Inappropriate Intimacy,Critical,Encapsulate Field,0,47,6,139,51.82,0.761,16
6274,file_19759.py,Java,,324,30,68,14,Lazy Class,Minor,Introduce Parameter Object,0,42,33,152,86.96,0.062,16
2842,file_19760.py,Java,Django,203,16,54,8,Temporary Field,Major,Introduce Parameter Object,1,38,37,116,81.36,0.06,14
7103,file_19768.py,Java,Flask,1708,36,34,17,Feature Envy,Major,Replace Conditional with Polymorphism,1,38,5,173,50.46,0.497,4
6349,file_19775.py,Java,Flask,1907,43,10,18,Message Chains,Minor,Introduce Parameter Object,1,6,29,437,33.99,0.058,12
6230,file_19781.py,Java,Django,1838,23,51,2,Long Method,Minor,Inline Method,0,35,31,417,61.56,0.714,10
5834,file_19782.py,Java,,730,34,20,4,Dead Code,Critical,Move Method,0,5,5,14,51.32,0.955,15
3145,file_19784.py,Java,Flask,720,48,29,17,Message Chains,Critical,Inline Method,0,31,39,301,29.05,0.268,10
7066,file_19793.py,Java,,572,43,33,19,Long Method,Critical,Extract Class,0,5,16,108,95.94,0.532,1
7220,file_19800.py,Java,React,1359,10,12,10,Message Chains,Major,Extract Method,0,6,12,115,15.69,0.326,3
7359,file_19804.py,Java,Flask,1107,14,22,6,Large Class,Major,Replace Conditional with Polymorphism,1,26,11,246,84.1,0.162,16
1495,file_19808.py,Java,Flask,868,1,5,18,Shotgun Surgery,Minor,Rename Variable,1,22,29,493,15.34,0.118,9
2106,file_19821.py,Java,Django,810,24,75,1,Dead Code,Critical,Extract Class,1,47,4,477,21.09,0.17,1
8734,file_19823.py,Java,,317,33,8,7,Primitive Obsession,Major,Inline Method,0,31,3,483,34.71,0.623,6
5479,file_19831.py,Java,Flask,864,45,73,3,Speculative Generality,Major,Remove Dead Code,0,5,29,377,10.94,0.913,15
1761,file_19841.py,Java,Angular,1600,22,70,9,Dead Code,Minor,Remove Dead Code,1,17,31,212,81.43,0.57,0
3643,file_19845.py,Java,Spring,956,38,18,7,Feature Envy,Critical,Replace Conditional with Polymorphism,0,46,16,269,15.83,0.393,15
7063,file_19852.py,Java,Django,815,4,58,15,Duplicated Code,Minor,Simplify Conditional,0,57,22,105,23.77,0.201,3
9935,file_19855.py,Java,Angular,562,30,37,3,Switch Statements,Minor,Inline Method,1,43,33,379,57.04,0.029,9
5087,file_19863.py,Java,,1137,46,35,15,Data Clumps,Minor,Rename Variable,1,34,24,357,83.65,0.344,19
8891,file_19874.py,Java,Spring,1159,12,67,15,Speculative Generality,Critical,Simplify Conditional,0,22,21,172,62.18,0.671,6
7659,file_19877.py,Java,Spring,1783,10,63,1,Switch Statements,Minor,Move Method,0,54,31,61,62.56,0.07,4
9679,file_19889.py,Java,,1914,17,20,19,Large Class,Major,Remove Dead Code,0,48,6,400,63.66,0.643,5
1450,file_19890.py,Java,Django,1782,4,38,19,Large Class,Critical,Encapsulate Field,1,23,3,243,17.38,0.504,12
3367,file_19894.py,Java,Django,1954,46,44,19,Long Method,Minor,Simplify Conditional,1,16,9,390,88.29,0.608,1
9835,file_19900.py,Java,Spring,80,13,63,16,Speculative Generality,Minor,Extract Method,0,34,26,33,77.59,0.778,7
6940,file_19904.py,Java,Angular,929,22,75,8,Dead Code,Critical,Extract Method,0,23,15,349,40.45,0.023,16
6265,file_19912.py,Java,,1627,40,27,6,Lazy Class,Critical,Inline Method,1,37,39,82,34.78,0.348,19
2811,file_19913.py,Java,Django,1836,49,69,8,Feature Envy,Critical,Inline Method,1,46,7,13,87.65,0.382,0
3193,file_19914.py,Java,Django,1072,37,69,10,Dead Code,Major,Introduce Parameter Object,1,29,16,404,88.85,0.759,0
8442,file_19916.py,Java,Angular,869,2,51,14,Duplicated Code,Minor,Introduce Parameter Object,0,42,9,382,33.18,0.966,2
9506,file_19921.py,Java,React,1401,4,60,6,Feature Envy,Minor,Simplify Conditional,0,50,39,452,33.97,0.245,16
1349,file_19928.py,Java,Django,1171,20,64,18,Lazy Class,Major,Move Method,0,58,19,74,26.35,0.882,16
4301,file_19932.py,Java,Angular,1530,11,38,5,Message Chains,Minor,Extract Method,0,38,33,277,39.18,0.2,17
7819,file_19934.py,Java,Django,1438,5,52,13,God Class,Minor,Remove Dead Code,1,13,29,452,29.26,0.869,5
9148,file_19943.py,Java,React,1656,45,38,17,Data Clumps,Minor,Split Class,1,34,22,113,10.31,0.733,13
4365,file_19949.py,Java,,1556,3,21,13,God Class,Major,Move Method,0,28,38,157,52.92,0.642,12
1684,file_19954.py,Java,Django,1067,13,77,10,Dead Code,Critical,Introduce Parameter Object,1,26,9,235,32.22,0.787,18
3113,file_19957.py,Java,Flask,1522,34,48,8,Feature Envy,Minor,Extract Method,0,5,24,105,87.7,0.747,15
1957,file_19958.py,Java,React,1717,26,73,3,Inappropriate Intimacy,Minor,Inline Method,0,38,25,225,47.24,0.86,6
3807,file_19964.py,Java,Angular,1081,35,29,9,Speculative Generality,Major,Inline Method,0,21,30,358,59.46,0.385,14
6196,file_19981.py,Java,React,180,2,42,1,God Class,Major,Inline Method,0,59,33,363,34.93,0.388,3
3853,file_19998.py,Java,Spring,501,11,22,15,Large Class,Minor,Rename Variable,1,51,4,311,62.16,0.866,19
1315,file_20012.py,Java,Angular,1888,30,18,17,Lazy Class,Major,Simplify Conditional,0,21,16,109,82.67,0.426,2
3815,file_20016.py,Java,Angular,43,6,22,9,Duplicated Code,Major,Move Method,0,22,6,179,73.04,0.914,3
4523,file_20024.py,Java,Django,623,29,21,17,Feature Envy,Major,Extract Method,1,32,33,171,60.31,0.049,1
8042,file_20025.py,Java,Flask,241,38,3,11,Long Method,Critical,Extract Method,1,18,32,188,13.26,0.995,4
1106,file_20027.py,Java,Spring,1669,11,40,8,Long Method,Critical,Extract Method,1,59,1,253,35.94,0.28,18
1867,file_20038.py,Java,Flask,1399,46,54,18,Message Chains,Major,Introduce Parameter Object,1,38,22,366,17.77,0.89,14
8132,file_20054.py,Java,Angular,356,30,11,16,God Class,Minor,Replace Conditional with Polymorphism,1,21,31,204,11.51,0.997,17
6930,file_20069.py,Java,Spring,1873,5,3,18,God Class,Minor,Move Method,0,11,9,350,78.2,0.222,18
9390,file_20080.py,Java,Flask,608,44,14,14,Duplicated Code,Major,Split Class,1,50,9,279,37.84,0.211,0
